id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
26213252,惊奇队长,,https://dou.img.lithub.cc/movie/26213252.jpg,2019-03-08(中国大陆),https://movie.douban.com/subject/26213252/,6.8,"动作,科幻,冒险",5,,,2019-06-02 17:37:53,2019 / 美国 澳大利亚 / 动作 科幻 冒险 / 安娜·波顿 瑞安·弗雷克 / 布丽·拉尔森 裘德·洛
19899707,驯龙高手3,,https://dou.img.lithub.cc/movie/19899707.jpg,2019-03-01(中国大陆),https://movie.douban.com/subject/19899707/,7.4,"动画,奇幻,冒险",5,,,2019-06-02 17:37:40,2019 / 美国 / 动画 奇幻 冒险 / 迪恩·戴布洛伊 / 杰伊·巴鲁切尔 亚美莉卡·费雷拉
3168101,毒液：致命守护者,,https://dou.img.lithub.cc/movie/3168101.jpg,2018-11-09(中国大陆),https://movie.douban.com/subject/3168101/,7.2,"动作,科幻,惊悚",5,,,2019-06-02 17:37:30,2018 / 美国 中国大陆 / 动作 科幻 惊悚 / 鲁本·弗雷斯彻 / 汤姆·哈迪 米歇尔·威廉姆斯
26891256,阿拉丁,,https://dou.img.lithub.cc/movie/26891256.jpg,2019-05-24(中国大陆),https://movie.douban.com/subject/26891256/,7.4,"爱情,歌舞,奇幻",5,,,2019-06-02 17:35:37,2019 / 美国 / 爱情 歌舞 奇幻 冒险 / 盖·里奇 / 梅纳·玛索德 娜奥米·斯科特
25890017,哥斯拉2：怪兽之王,,https://dou.img.lithub.cc/movie/25890017.jpg,2019-05-31(中国大陆),https://movie.douban.com/subject/25890017/,6.2,"动作,科幻,冒险",5,,,2019-06-02 17:30:47,2019 / 美国 日本 中国大陆 / 动作 科幻 冒险 灾难 / 迈克尔·道赫蒂 / 凯尔·钱德勒 维拉·法米加
27202985,怒晴湘西,,https://dou.img.lithub.cc/movie/27202985.jpg,2019-01-21(中国大陆),https://movie.douban.com/subject/27202985/,7.1,"剧情,奇幻,冒险",5,,,2019-06-02 17:30:25,2019 / 中国大陆 / 剧情 奇幻 冒险 / 费振翔 / 潘粤明 高伟光
3649049,金陵十三钗,,https://dou.img.lithub.cc/movie/3649049.jpg,2011-12-15(中国大陆),https://movie.douban.com/subject/3649049/,8.3,"剧情,历史,战争",5,,,2019-06-02 17:29:52,2011 / 中国大陆 / 剧情 历史 战争 / 张艺谋 / 克里斯蒂安·贝尔 倪妮
3168089,X战警：第一战,,https://dou.img.lithub.cc/movie/3168089.jpg,2011-05-25(纽约首映),https://movie.douban.com/subject/3168089/,8.2,"剧情,动作,科幻",5,,,2019-06-02 17:29:40,2011 / 美国 英国 / 剧情 动作 科幻 / 马修·沃恩 / 詹姆斯·麦卡沃伊 迈克尔·法斯宾德
26394152,大黄蜂,,https://dou.img.lithub.cc/movie/26394152.jpg,2019-01-04(中国大陆),https://movie.douban.com/subject/26394152/,7,"动作,科幻,冒险",,,,2019-02-23 19:04:35,2018 / 美国 中国大陆 / 动作 科幻 冒险 / 特拉维斯·奈特 / 海莉·斯坦菲尔德 小豪尔赫·兰登伯格
3878007,海王,,https://dou.img.lithub.cc/movie/3878007.jpg,2018-12-07(中国大陆),https://movie.douban.com/subject/3878007/,7.6,"动作,奇幻,冒险",5,,,2019-02-23 19:04:33,2018 / 美国 澳大利亚 / 动作 奇幻 冒险 / 温子仁 / 杰森·莫玛 安珀·赫德
3742360,让子弹飞,,https://dou.img.lithub.cc/movie/3742360.jpg,2010-12-16(中国大陆),https://movie.douban.com/subject/3742360/,9,"剧情,喜剧,动作",,,,2019-02-23 19:04:30,2010 / 中国大陆 中国香港 / 剧情 喜剧 动作 西部 / 姜文 / 姜文 葛优
25986662,疯狂的外星人,,https://dou.img.lithub.cc/movie/25986662.jpg,2019-02-05(中国大陆),https://movie.douban.com/subject/25986662/,6.4,"喜剧,科幻",,,,2019-02-23 19:04:28,2019 / 中国大陆 / 喜剧 科幻 / 宁浩 / 黄渤 沈腾
26266893,流浪地球,,https://dou.img.lithub.cc/movie/26266893.jpg,2019-02-05(中国大陆),https://movie.douban.com/subject/26266893/,7.9,"科幻,冒险,灾难",5,,,2019-02-23 19:04:26,2019 / 中国大陆 / 科幻 冒险 灾难 / 郭帆 / 吴京 屈楚萧
30163509,飞驰人生,,https://dou.img.lithub.cc/movie/30163509.jpg,2019-02-05(中国大陆),https://movie.douban.com/subject/30163509/,6.8,"剧情,喜剧,运动",,,,2019-02-23 19:04:24,2019 / 中国大陆 / 剧情 喜剧 运动 / 韩寒 / 沈腾 黄景瑜
1652592,阿丽塔：战斗天使,,https://dou.img.lithub.cc/movie/1652592.jpg,2019-02-22(中国大陆),https://movie.douban.com/subject/1652592/,7.5,"动作,科幻,冒险",,,,2019-02-23 19:04:22,2019 / 美国 日本 加拿大 / 动作 科幻 冒险 / 罗伯特·罗德里格兹 / 罗莎·萨拉查 克里斯托弗·瓦尔兹
27605698,西虹市首富,,https://dou.img.lithub.cc/movie/27605698.jpg,2018-07-27(中国大陆),https://movie.douban.com/subject/27605698/,6.6,喜剧,,,,2018-08-23 16:01:43,2018 / 中国大陆 / 喜剧 / 闫非 彭大魔 / 沈腾 宋芸桦
26630714,精灵旅社3：疯狂假期,,https://dou.img.lithub.cc/movie/26630714.jpg,2018-08-17(中国大陆),https://movie.douban.com/subject/26630714/,6.6,"喜剧,动画,奇幻",,,,2018-08-23 16:00:48,2018 / 美国 韩国 / 喜剧 动画 奇幻 / 格恩迪·塔塔科夫斯基 / 亚当·桑德勒 凯瑟琳·哈恩
26985127,一出好戏,,https://dou.img.lithub.cc/movie/26985127.jpg,2018-08-10(中国大陆),https://movie.douban.com/subject/26985127/,7.1,"剧情,喜剧",,,,2018-08-23 16:00:22,2018 / 中国大陆 / 剧情 喜剧 / 黄渤 / 黄渤 舒淇
25805741,后会无期,,https://dou.img.lithub.cc/movie/25805741.jpg,2014-07-24(中国大陆),https://movie.douban.com/subject/25805741/,7.2,剧情,,,,2018-07-19 12:31:46,2014 / 中国大陆 / 剧情 / 韩寒 / 冯绍峰 陈柏霖
24751756,老炮儿,,https://dou.img.lithub.cc/movie/24751756.jpg,2015-12-24(中国大陆),https://movie.douban.com/subject/24751756/,7.4,"剧情,犯罪",,,,2018-07-19 12:31:24,2015 / 中国大陆 / 剧情 犯罪 / 管虎 / 冯小刚 许晴
24405378,王牌特工：特工学院,,https://dou.img.lithub.cc/movie/24405378.jpg,2015-03-27(中国大陆),https://movie.douban.com/subject/24405378/,8.4,"喜剧,动作,冒险",,,,2018-07-19 12:31:22,2014 / 英国 美国 / 喜剧 动作 冒险 / 马修·沃恩 / 塔伦·埃哲顿 科林·费尔斯
4873490,失恋33天,,https://dou.img.lithub.cc/movie/4873490.jpg,2011-11-08(中国大陆),https://movie.douban.com/subject/4873490/,7.2,"剧情,爱情",,,,2018-07-19 12:31:19,2011 / 中国大陆 / 剧情 爱情 / 滕华涛 / 白百何 文章
5327268,荒野猎人,,https://dou.img.lithub.cc/movie/5327268.jpg,2016-03-18(中国大陆),https://movie.douban.com/subject/5327268/,8,"剧情,动作,冒险",,,,2018-07-19 12:31:06,2015 / 美国 中国香港 中国台湾 / 剧情 动作 冒险 / 亚历杭德罗·冈萨雷斯·伊尼亚里图 / 莱昂纳多·迪卡普里奥 汤姆·哈迪
1292343,蝴蝶效应,,https://dou.img.lithub.cc/movie/1292343.jpg,2004-01-23(美国),https://movie.douban.com/subject/1292343/,8.9,"剧情,科幻,悬疑",,,,2018-07-19 12:31:02,2004 / 美国 加拿大 / 剧情 科幻 悬疑 惊悚 / 埃里克·布雷斯 J·麦基·格鲁伯 / 阿什顿·库彻 梅洛拉·沃尔特斯
1291824,黑鹰坠落,,https://dou.img.lithub.cc/movie/1291824.jpg,2001-12-18(美国),https://movie.douban.com/subject/1291824/,8.7,"动作,历史,战争",5,,,2018-07-19 12:30:49,2001 / 美国 英国 / 动作 历史 战争 / 雷德利·斯科特 / 乔什·哈奈特 伊万·麦克格雷格
1306160,新警察故事,,https://dou.img.lithub.cc/movie/1306160.jpg,2004-09-24(中国大陆),https://movie.douban.com/subject/1306160/,7.9,"剧情,动作,惊悚",,,,2018-07-19 12:30:35,2004 / 中国大陆 中国香港 / 剧情 动作 惊悚 犯罪 / 陈木胜 / 成龙 谢霆锋
3041806,叶问,,https://dou.img.lithub.cc/movie/3041806.jpg,2008-12-12(中国大陆),https://movie.douban.com/subject/3041806/,7.8,"剧情,动作,传记",,,,2018-07-19 12:30:24,2008 / 中国香港 中国大陆 / 剧情 动作 传记 历史 / 叶伟信 / 甄子丹 任达华
1419936,战争之王,,https://dou.img.lithub.cc/movie/1419936.jpg,2005-09-16(美国),https://movie.douban.com/subject/1419936/,8.7,"剧情,犯罪",,,,2018-07-19 12:30:22,2005 / 美国 德国 / 剧情 犯罪 / 安德鲁·尼科尔 / 尼古拉斯·凯奇 布里吉特·莫伊纳汉
1292720,阿甘正传,,https://dou.img.lithub.cc/movie/1292720.jpg,1994-06-23(洛杉矶首映),https://movie.douban.com/subject/1292720/,9.5,"剧情,爱情",5,,,2018-07-19 12:30:21,1994 / 美国 / 剧情 爱情 / 罗伯特·泽米吉斯 / 汤姆·汉克斯 罗宾·怀特
23331914,狂怒,,https://dou.img.lithub.cc/movie/23331914.jpg,2014-11-21(中国大陆),https://movie.douban.com/subject/23331914/,8,"剧情,动作,战争",,,,2018-07-19 12:30:17,2014 / 美国 中国大陆 英国 / 剧情 动作 战争 / 大卫·阿耶 / 布拉德·皮特 希亚·拉博夫
1578507,谍影重重3,,https://dou.img.lithub.cc/movie/1578507.jpg,2007-11-15(中国大陆),https://movie.douban.com/subject/1578507/,8.9,"动作,悬疑,惊悚",,,,2018-07-19 12:30:15,2007 / 美国 德国 法国 英国 / 动作 悬疑 惊悚 / 保罗·格林格拉斯 / 马特·达蒙 朱丽娅·斯蒂尔斯
3412882,窃听风云,,https://dou.img.lithub.cc/movie/3412882.jpg,2009-07-24(中国大陆),https://movie.douban.com/subject/3412882/,7.7,"剧情,动作,惊悚",,,,2018-07-19 12:30:05,2009 / 中国香港 中国大陆 新加坡 / 剧情 动作 惊悚 / 麦兆辉 庄文强 / 刘青云 古天乐
1291843,黑客帝国,,https://dou.img.lithub.cc/movie/1291843.jpg,2000-01-14(中国大陆),https://movie.douban.com/subject/1291843/,9.1,"动作,科幻",,,,2018-07-19 12:30:01,1999 / 美国 / 动作 科幻 / 莉莉·沃卓斯基 拉娜·沃卓斯基 / 基努·里维斯 劳伦斯·菲什伯恩
6537500,速度与激情6,,https://dou.img.lithub.cc/movie/6537500.jpg,2013-07-26(中国大陆),https://movie.douban.com/subject/6537500/,7.9,"动作,犯罪",,,,2018-07-19 12:29:56,2013 / 美国 / 动作 犯罪 / 林诣彬 / 范·迪塞尔 保罗·沃克
1794171,变形金刚,,https://dou.img.lithub.cc/movie/1794171.jpg,2007-07-11(中国大陆),https://movie.douban.com/subject/1794171/,8.4,"动作,科幻",,,,2018-07-19 12:29:28,2007 / 美国 / 动作 科幻 / 迈克尔·贝 / 希亚·拉博夫 梅根·福克斯
3025447,金蝉脱壳,,https://dou.img.lithub.cc/movie/3025447.jpg,2013-11-04(中国大陆),https://movie.douban.com/subject/3025447/,7.8,"动作,惊悚",,,,2018-07-19 12:29:27,2013 / 美国 / 动作 惊悚 / 米凯尔·哈弗斯特罗姆 / 西尔维斯特·史泰龙 阿诺·施瓦辛格
3148748,海扁王,,https://dou.img.lithub.cc/movie/3148748.jpg,2010-03-12(西南偏南电影节),https://movie.douban.com/subject/3148748/,7.6,"喜剧,动作,犯罪",,,,2018-07-19 12:29:21,2010 / 美国 英国 / 喜剧 动作 犯罪 / 马修·沃恩 / 亚伦·泰勒-约翰逊 科洛·葛蕾丝·莫瑞兹
2997076,华尔街之狼,,https://dou.img.lithub.cc/movie/2997076.jpg,2013-12-17(纽约首映),https://movie.douban.com/subject/2997076/,8.1,"剧情,传记,犯罪",,,,2018-07-19 12:29:11,2013 / 美国 / 剧情 传记 犯罪 / 马丁·斯科塞斯 / 莱昂纳多·迪卡普里奥 乔纳·希尔
6307447,被解救的姜戈,,https://dou.img.lithub.cc/movie/6307447.jpg,2013-05-12(中国大陆),https://movie.douban.com/subject/6307447/,8.8,"剧情,动作,西部",,,,2018-07-19 12:29:08,2012 / 美国 / 剧情 动作 西部 冒险 / 昆汀·塔伦蒂诺 / 杰米·福克斯 莱昂纳多·迪卡普里奥
5422105,窃听风云2,,https://dou.img.lithub.cc/movie/5422105.jpg,2011-08-18(中国大陆),https://movie.douban.com/subject/5422105/,7.6,"剧情,动作,悬疑",,,,2018-07-19 12:28:55,2011 / 中国香港 中国大陆 / 剧情 动作 悬疑 犯罪 / 麦兆辉 庄文强 / 古天乐 刘青云
5422105,窃听风云2,,https://dou.img.lithub.cc/movie/5422105.jpg,2011-08-18(中国大陆),https://movie.douban.com/subject/5422105/,7.6,"剧情,动作,悬疑",,,,2018-07-19 12:28:55,2011 / 中国香港 中国大陆 / 剧情 动作 悬疑 犯罪 / 麦兆辉 庄文强 / 古天乐 刘青云
3541415,盗梦空间,,https://dou.img.lithub.cc/movie/3541415.jpg,2010-09-01(中国大陆),https://movie.douban.com/subject/3541415/,9.4,"剧情,科幻,悬疑",,,,2018-07-19 12:28:51,2010 / 美国 英国 / 剧情 科幻 悬疑 冒险 / 克里斯托弗·诺兰 / 莱昂纳多·迪卡普里奥 约瑟夫·高登-莱维特
